year,parameter,result,latitude,longitude
1995,DDT,0,25.4733,-80.2482
1996,DDT,1.59,25.8607,-80.1499
1995,DDT,0.02,25.4462,-80.3022
1996,DDT,6.87,25.4703,-80.3428
1996,DDT,1.56,25.7049,-80.2512
1995,PCB,444.26,25.7711,-80.2042
1996,DDT,0.11,25.6365,-80.2378
1995,PCB,1.82,25.7651,-80.1674
1996,DDT,1.31,25.7781,-80.154
1995,PCB,0.55,25.5431,-80.212
1995,PCB,0.6,25.4348,-80.3031
1996,DDT,5.54,25.7827,-80.1877
1996,DDT,1.45,25.8206,-80.1464
1996,DDT,19.64,25.8125,-80.1839
1995,PCB,0.19,25.5159,-80.2948
1995,PCB,1.57,25.7567,-80.1563
1995,PCB,544.48,25.7711,-80.1996
1995,PCB,23.06,25.7783,-80.1703
1995,PCB,81.74,25.7741,-80.1573
2000,DDT,0.19,25.4212,-80.2897
1995,PCB,2.37,25.7697,-80.1431
1995,DDT,1.1,25.9066,-80.1266
2000,PCB,5.91,25.2575,-80.4237
2000,DDT,0.24,25.475,-80.2087
1996,PCB,0.36,25.4101,-80.2557
2000,DDT,3.47,25.4577,-80.3333
2000,DDT,0.29,25.4833,-80.2753
2000,DDT,0.01,25.4188,-80.235
1996,DDT,0.25,25.7148,-80.2033
1996,DDT,9.37,25.8081,-80.1397
1996,DDT,0.4,25.818,-80.1671
1996,DDT,0.2,25.6824,-80.203
1996,DDT,1.42,25.7842,-80.1787
1996,DDT,65.08,25.7209,-80.2667
1996,DDT,1.92,25.8357,-80.1442
1996,DDT,3.62,25.9248,-80.129
1996,DDT,1.28,25.8673,-80.1589
1995,DDT,5.53,25.538,-80.3269
1995,DDT,1.21,25.7531,-80.19
1995,DDT,70.15,25.7945,-80.2542
1995,PCB,0.4,25.4814,-80.2889
1996,PCB,0.47,25.7148,-80.2033
2000,PCB,0.37,25.475,-80.2087
2000,PCB,18.74,25.507,-80.1917
1995,PCB,7.36,25.7693,-80.168
1996,PCB,13.24,25.4632,-80.334
1996,PCB,0.65,25.3421,-80.2998
1996,PCB,3.45,25.7815,-80.1821
1996,PCB,23.84,25.7781,-80.154
1996,PCB,49.84,25.7924,-80.1672
1996,PCB,5.04,25.7925,-80.18
1995,PCB,5.74,25.5194,-80.3445
1996,PCB,43.5,25.8798,-80.1494
1995,PCB,24.69,25.5325,-80.3199
1996,PCB,16.16,25.85,-80.171
1995,PCB,0.06,25.4329,-80.281
1995,PCB,582.71,25.7703,-80.1918
1995,PCB,471.58,25.7823,-80.2141
1995,PCB,0.21,25.5272,-80.202
1995,PCB,546.94,25.7903,-80.2361
1995,PCB,3.19,25.7528,-80.1681
1995,PCB,9.8,25.7531,-80.19
1996,PCB,31.09,25.9503,-80.1317
1995,DDT,1.07,25.7706,-80.1832
2000,DDT,0.42,25.2413,-80.4217
2000,PCB,1.21,25.2413,-80.4217
1996,DDT,6.5,25.4704,-80.3386
2000,DDT,5.87,25.4687,-80.336
1995,DDT,1.44,25.7783,-80.1703
2000,PCB,1.17,25.2187,-80.408
1996,PCB,0.44,25.6421,-80.2271
1996,PCB,7.9,25.8774,-80.1601
1995,PCB,34.73,25.7493,-80.1971
1996,PCB,2,25.8046,-80.1718
1996,PCB,53.25,25.8506,-80.1275
1996,PCB,67.97,25.8091,-80.1417
1996,PCB,10.22,25.4631,-80.3345
1996,PCB,8.72,25.9277,-80.1342
1996,PCB,3.2,25.818,-80.1671
1995,PCB,0.18,25.5412,-80.2671
1996,PCB,20.37,25.8417,-80.1347
1996,PCB,2.31,25.6287,-80.2704
1995,PCB,5.74,25.7442,-80.1668
1996,PCB,3.68,25.7965,-80.1619
1996,PCB,6.82,25.7989,-80.1667
1995,PCB,0.41,25.4709,-80.3121
1996,PCB,6.73,25.7095,-80.1945
1996,PCB,71.44,25.9293,-80.149
1996,PCB,1.95,25.5511,-80.1991
1995,PCB,540.79,25.7748,-80.2024
1995,PCB,0.17,25.5157,-80.31
1996,PCB,7.45,25.7037,-80.1894
1996,PCB,2.69,25.8084,-80.1722
1996,PCB,18.9,25.4895,-80.3433
1996,PCB,28.07,25.4895,-80.3457
1996,PCB,7.29,25.6624,-80.2745
1996,PCB,1272,25.7209,-80.2667
1996,PCB,0.76,25.3242,-80.2999
1996,PCB,14.01,25.6682,-80.2827
1996,PCB,6.09,25.4703,-80.3428
1996,PCB,37.89,25.7827,-80.1877
1995,DDT,0.2,25.7567,-80.1563
1995,DDT,187.14,25.782,-80.2079
1995,DDT,18.18,25.7951,-80.2459
1995,DDT,0,25.5431,-80.212
1996,PCB,0.19,25.3691,-80.3066
1996,PCB,0.44,25.6815,-80.2193
1995,DDT,78.51,25.7748,-80.2024
1996,PCB,43.81,25.8451,-80.1737
1995,PCB,0.44,25.4812,-80.3032
1996,DDT,4.74,25.938,-80.1434
1995,DDT,0.23,25.4224,-80.2922
1996,DDT,6.51,25.9293,-80.149
1995,PCB,13.81,25.5308,-80.316
1995,PCB,21.48,25.5298,-80.3136
1996,PCB,19.55,25.8748,-80.1585
1995,DDT,0,25.4807,-80.2071
1996,DDT,2.13,25.85,-80.171
1995,PCB,10.47,25.5292,-80.312
1995,DDT,3.28,25.5352,-80.325
1996,DDT,2.22,25.8417,-80.1347
1996,DDT,9,25.4628,-80.3398
1995,PCB,18.5,25.5342,-80.324
1995,PCB,5.51,25.5338,-80.3232
1996,PCB,9.78,25.8357,-80.1442
2000,PCB,0.7,25.4212,-80.2897
2000,PCB,1.94,25.2257,-80.404
1995,PCB,615.37,25.7872,-80.2281
1995,PCB,238.26,25.8014,-80.2518
1996,DDT,0.37,25.3012,-80.3758
1995,PCB,413.67,25.8056,-80.2582
1996,DDT,4.2,25.7928,-80.1847
1996,DDT,3.29,25.8519,-80.1307
1995,PCB,284.72,25.7939,-80.2613
1996,DDT,2.15,25.7857,-80.1469
1995,PCB,1.91,25.7636,-80.159
1995,PCB,1.5,25.5341,-80.3032
1995,PCB,0.72,25.5234,-80.3192
1996,DDT,0,25.6882,-80.2378
1996,DDT,7.9,25.7924,-80.1672
1996,DDT,0.17,25.7925,-80.18
1996,DDT,0.08,25.6233,-80.2618
1995,PCB,30.86,25.7735,-80.1819
2000,PCB,6.35,25.4577,-80.3333
2000,PCB,18.08,25.442,-80.3242
2000,PCB,3.15,25.5192,-80.325
2000,PCB,1.04,25.4863,-80.3022
1995,DDT,6.22,25.7735,-80.1819
2000,PCB,1.76,25.47,-80.3062
1995,PCB,35.31,25.8907,-80.1479
1995,DDT,2.2,25.7821,-80.1778
2000,PCB,0.71,25.4553,-80.3083
2000,DDT,0.25,25.4588,-80.2738
1995,DDT,0.53,25.9032,-80.1323
1995,PCB,59.34,25.9024,-80.1379
1995,DDT,0.05,25.7697,-80.1431
1995,DDT,1.35,25.9137,-80.1345
1995,PCB,16.08,25.9032,-80.1323
2000,DDT,0,25.4683,-80.242
1995,DDT,0.4,25.7619,-80.176
2000,PCB,6.76,25.4687,-80.336
1995,DDT,0.39,25.7677,-80.1389
2000,PCB,1.93,25.253,-80.4197
1995,DDT,1.04,25.9099,-80.136
1995,DDT,0.17,25.766,-80.1655
1995,DDT,15.05,25.7793,-80.1852
1996,PCB,11.99,25.8192,-80.149
1995,PCB,1.75,25.462,-80.3232
1996,PCB,139.3,25.8464,-80.184
1996,DDT,0.37,25.8084,-80.1722
1996,DDT,1.12,25.7887,-80.1604
1996,DDT,11.11,25.8397,-80.123
1996,DDT,0.21,25.7786,-80.1465
1996,DDT,49.32,25.8138,-80.1244
1996,DDT,0.61,25.6907,-80.247
1996,DDT,1.6,25.8188,-80.1239
1996,DDT,3.91,25.6682,-80.2827
1995,DDT,18.05,25.5372,-80.331
1996,DDT,8.89,25.9278,-80.1442
1995,DDT,0.27,25.462,-80.3232
1995,DDT,0.15,25.4546,-80.2984
1995,DDT,52.24,25.7872,-80.2281
1995,DDT,16.39,25.7955,-80.2448
1995,DDT,61.3,25.8056,-80.2582
1996,PCB,16.92,25.8701,-80.1449
1995,DDT,0,25.5341,-80.3032
1995,DDT,0.06,25.5234,-80.3192
1995,DDT,0,25.5157,-80.31
1995,PCB,7.13,25.7694,-80.1739
1996,PCB,20.56,25.8157,-80.1637
1995,DDT,1.19,25.7636,-80.1661
2000,PCB,0.52,25.4427,-80.292
1995,PCB,58.25,25.7821,-80.1778
1995,PCB,19.24,25.9066,-80.1266
2000,PCB,0.23,25.4395,-80.2388
2000,PCB,32.44,25.487,-80.3363
1995,PCB,22.04,25.9099,-80.136
2000,PCB,3.25,25.2692,-80.4363
1995,DDT,0.14,25.7636,-80.159
1995,PCB,14.29,25.7726,-80.1791
1996,PCB,93.11,25.7355,-80.2751
1996,PCB,9.19,25.4703,-80.344
1996,PCB,7.2,25.8084,-80.1639
1996,PCB,17.03,25.8469,-80.1431
1996,PCB,2.11,25.6907,-80.247
1996,PCB,90.19,25.8125,-80.1839
1996,PCB,1.13,25.684,-80.206
1996,PCB,2.84,25.6824,-80.203
1995,PCB,25.58,25.5372,-80.331
1995,PCB,56.75,25.5402,-80.3287
1995,PCB,6.38,25.7668,-80.1774
1996,PCB,102.65,25.872,-80.1682
1995,PCB,0.08,25.7518,-80.1448
2000,PCB,0.99,25.2383,-80.4182
1995,PCB,0.07,25.4733,-80.2482
1995,PCB,0.26,25.5191,-80.3191
1995,DDT,0,25.5303,-80.2965
1996,PCB,37.93,25.8256,-80.1227
1996,DDT,0.06,25.6114,-80.2611
1996,DDT,0.17,25.7815,-80.1821
1995,PCB,0.6,25.4334,-80.3126
1996,PCB,0.96,25.711,-80.2138
1996,PCB,7.25,25.84,-80.1655
1995,PCB,0.69,25.7502,-80.1774
1995,PCB,0.39,25.4224,-80.2922
1996,PCB,54.08,25.7917,-80.171
1995,PCB,8.38,25.7706,-80.1832
1996,PCB,32.11,25.7842,-80.1787
1995,PCB,0.65,25.5031,-80.2943
1996,PCB,24.43,25.7928,-80.1847
1996,PCB,14.13,25.9255,-80.1212
1996,PCB,2.02,25.9285,-80.1317
1995,PCB,24.53,25.7625,-80.187
1996,PCB,0.25,25.3187,-80.3203
1996,PCB,12.12,25.7999,-80.1778
1996,PCB,23.27,25.4896,-80.3417
1995,DDT,86.93,25.7711,-80.1996
1995,DDT,55.44,25.7711,-80.2042
1995,DDT,0.53,25.7528,-80.1681
2000,DDT,0.95,25.2525,-80.406
1995,DDT,1.32,25.7608,-80.1861
1995,DDT,0.71,25.7442,-80.1668
1995,DDT,0,25.5272,-80.202
1996,PCB,0.34,25.6233,-80.2618
2000,DDT,0.71,25.2187,-80.408
1996,PCB,6.66,25.7935,-80.1518
1995,DDT,4.95,25.7625,-80.187
1996,DDT,7.42,25.9503,-80.1317
1996,PCB,0.61,25.445,-80.2262
1995,DDT,0.54,25.5191,-80.3191
1996,DDT,0.17,25.8393,-80.1712
1995,DDT,0.1,25.4334,-80.3126
1995,DDT,2.62,25.5193,-80.3356
1996,DDT,0.47,25.9285,-80.1317
1996,PCB,41.85,25.9195,-80.1432
1995,DDT,1.42,25.5338,-80.3232
1996,DDT,1.85,25.9255,-80.1212
1996,DDT,5.19,25.9278,-80.1252
1995,DDT,7.62,25.5292,-80.312
1996,PCB,8.14,25.8673,-80.1589
1995,DDT,15.16,25.5402,-80.3287
1996,DDT,0.22,25.3102,-80.3585
1996,DDT,5.82,25.6609,-80.2724
1996,DDT,0.19,25.6122,-80.2257
1996,DDT,0.09,25.3421,-80.2998
1996,DDT,0.13,25.3691,-80.3066
1996,DDT,24.43,25.4895,-80.3457
1995,PCB,105.13,25.7955,-80.2448
1995,PCB,0.38,25.7575,-80.1452
1995,PCB,316.89,25.8054,-80.2573
1995,PCB,107.1,25.8022,-80.253
1996,DDT,9.21,25.4703,-80.344
1995,DDT,0.02,25.7502,-80.1774
1996,DDT,1.61,25.7812,-80.171
1996,DDT,2.95,25.7862,-80.1693
1996,DDT,0.91,25.7838,-80.1549
1996,DDT,0,25.711,-80.2138
1996,DDT,0.47,25.7095,-80.1945
1996,DDT,0.71,25.7917,-80.171
1996,DDT,0.06,25.606,-80.2249
1996,DDT,0.05,25.7965,-80.1619
1996,DDT,0.06,25.684,-80.206
1996,DDT,1.79,25.8192,-80.149
1996,DDT,1.89,25.7955,-80.1609
1996,DDT,6.3,25.8451,-80.1737
1996,DDT,2.02,25.8469,-80.1431
1995,PCB,20.94,25.9069,-80.1344
1995,PCB,2.63,25.7745,-80.1823
1995,PCB,27.18,25.9041,-80.1261
2000,PCB,0.45,25.4395,-80.2562
2000,PCB,0.23,25.4175,-80.2688
1995,PCB,18.22,25.9137,-80.1345
2000,PCB,0.23,25.4188,-80.235
1995,PCB,9.43,25.7677,-80.1389
2000,DDT,0.5,25.47,-80.3062
2000,DDT,1.22,25.5192,-80.325
2000,DDT,0.22,25.4863,-80.3022
2000,PCB,0.99,25.4355,-80.3053
1995,DDT,1.04,25.8907,-80.1479
1995,PCB,1.8,25.766,-80.1655
2000,DDT,11.63,25.487,-80.3363
2000,DDT,0.38,25.4553,-80.3083
1995,PCB,101.7,25.7793,-80.1852
1995,DDT,1.43,25.7693,-80.168
2000,DDT,0.16,25.4677,-80.2895
1995,DDT,2.07,25.7726,-80.1791
1995,DDT,0.8,25.7668,-80.1774
2000,DDT,0.76,25.2257,-80.404
1995,DDT,57.86,25.7903,-80.2361
2000,DDT,0.35,25.2383,-80.4182
1995,DDT,1.22,25.7694,-80.1739
1996,PCB,180.84,25.8712,-80.1692
1995,PAH,0,25.538,-80.3269
1996,PAH,0,25.6973,-80.1987
1995,PAH,0,25.9024,-80.1379
1996,PAH,0,25.7812,-80.171
1995,PAH,0,25.7872,-80.2281
1995,PAH,0,25.4224,-80.2922
1996,PAH,0,25.4704,-80.3386
1996,PAH,0,25.7989,-80.1667
1996,PAH,0.06,25.8451,-80.1737
1995,PAH,0.04,25.7589,-80.1476
1996,PAH,0.02,25.9437,-80.1318
1995,PAH,0.01,25.4807,-80.2071
1995,PAH,0.05,25.9066,-80.1266
1996,PAH,0.04,25.3242,-80.2999
1996,PAH,0,25.6624,-80.2745
1996,PAH,0.05,25.7355,-80.2751
1996,PAH,0,25.8506,-80.1275
1996,PAH,0,25.7148,-80.2033
1996,PAH,0.02,25.684,-80.206
1995,PAH,0.18,25.7668,-80.1774
1995,PAH,0.03,25.7608,-80.1861
1995,PAH,0,25.5031,-80.2943
1995,PAH,0.02,25.5193,-80.3356
1995,PAH,0,25.5308,-80.316
1995,PAH,0.03,25.7772,-80.1662
2000,PAH,0,25.4188,-80.235
1996,PAH,0.17,25.7209,-80.2667
1996,PAH,0,25.7049,-80.2512
1996,PAH,0,25.4896,-80.3417
1996,PAH,0,25.4703,-80.344
1996,PAH,0,25.6813,-80.2411
1996,PAH,0.16,25.825,-80.1353
1996,PAH,0,25.606,-80.2249
1996,PAH,0.06,25.7804,-80.144
1996,PAH,0,25.6907,-80.247
1996,PAH,0,25.6476,-80.2536
1995,PAH,0.82,25.7951,-80.2459
1995,PAH,0.02,25.7502,-80.1774
1996,PAH,0.03,25.5511,-80.1991
1996,PAH,0.54,25.8712,-80.1692
1996,PAH,0.03,25.9278,-80.1252
1996,PAH,0,25.8774,-80.1601
1995,PAH,0,25.4546,-80.2984
1995,PAH,0,25.5338,-80.3232
1995,PAH,0.14,25.5402,-80.3287
2000,PAH,0.02,25.4212,-80.2897
2000,PAH,0,25.4588,-80.2738
2000,PAH,0.06,25.4863,-80.3022
2000,PAH,0,25.47,-80.3062
1995,PAH,0.05,25.7693,-80.168
1996,PAH,0.02,25.6122,-80.2257
1996,PAH,0.11,25.7928,-80.1847
1996,PAH,0.09,25.7862,-80.1693
1996,PAH,0,25.8048,-80.1557
1996,PAH,0,25.6824,-80.203
1996,PAH,0.54,25.7786,-80.1465
1996,PAH,0,25.8138,-80.1244
1996,PAH,0.15,25.7917,-80.171
1996,PAH,0,25.7925,-80.18
1996,PAH,0.66,25.8464,-80.184
1996,PAH,0.02,25.7037,-80.1894
1995,PAH,0.2,25.7711,-80.2042
1995,PAH,0.09,25.7823,-80.2141
1995,PAH,0.2,25.7841,-80.2191
1995,PAH,0,25.8056,-80.2582
1995,PAH,0,25.5157,-80.31
1995,PAH,0.24,25.7945,-80.2542
1995,PAH,0.19,25.7711,-80.1996
1995,PAH,0.01,25.7651,-80.1674
1995,PAH,1.88,25.7795,-80.207
1995,PAH,0,25.7508,-80.1886
1995,PAH,0,25.5412,-80.2671
1995,PAH,0.03,25.7442,-80.1668
2000,PAH,0,25.2187,-80.408
1995,PAH,0.01,25.752,-80.1751
1995,PAH,0,25.4709,-80.3121
1996,PAH,0,25.9195,-80.1432
1996,PAH,0.04,25.9278,-80.1442
1996,PAH,0.08,25.9277,-80.1342
1995,PAH,0.01,25.5352,-80.325
1996,PAH,0.08,25.8798,-80.1494
1995,PAH,0,25.5342,-80.324
1995,PAH,0,25.4329,-80.281
1995,PAH,2.55,25.7735,-80.1819
2000,PAH,0.03,25.4833,-80.2753
1995,PAH,0.08,25.7783,-80.1703
2000,PAH,0,25.4395,-80.2562
1995,PAH,0.02,25.7741,-80.1573
1995,PAH,0,25.9137,-80.1345
1995,PAH,0.05,25.7677,-80.1389
1995,PAH,2.11,25.9099,-80.136
1996,PAH,0,25.6682,-80.2827
1996,PAH,0,25.6287,-80.2704
1996,PAH,0,25.4631,-80.3345
1996,PAH,0,25.4628,-80.3398
1996,PAH,0.02,25.3102,-80.3585
1996,PAH,0,25.3012,-80.3758
1996,PAH,0,25.4101,-80.2557
1996,PAH,0.13,25.4895,-80.3433
1996,PAH,0,25.3187,-80.3203
1996,PAH,0.01,25.6225,-80.2236
1996,PAH,0.55,25.3004,-80.331
1996,PAH,0.03,25.4703,-80.3428
1996,PAH,0,25.8084,-80.1722
1996,PAH,0.11,25.7815,-80.1821
1996,PAH,0,25.8046,-80.1718
1996,PAH,0,25.8397,-80.123
1996,PAH,0.15,25.7781,-80.154
1996,PAH,0.09,25.8125,-80.1839
1996,PAH,0.08,25.7857,-80.1469
1996,PAH,0.03,25.8084,-80.1639
1996,PAH,0.04,25.8091,-80.1417
1996,PAH,0.09,25.8042,-80.1413
1996,PAH,0,25.7268,-80.2033
1996,PAH,0.01,25.711,-80.2138
1996,PAH,0,25.818,-80.1671
1996,PAH,0.01,25.6882,-80.2378
1996,PAH,0.01,25.7095,-80.1945
1996,PAH,0,25.7924,-80.1672
1996,PAH,0,25.8157,-80.1637
1996,PAH,0.04,25.8192,-80.149
1996,PAH,0,25.6233,-80.2618
1996,PAH,0.06,25.7842,-80.1787
1996,PAH,0.42,25.8519,-80.1307
1995,PAH,0.13,25.78,-80.2107
2000,PAH,0,25.2383,-80.4182
2000,PAH,0,25.2413,-80.4217
1995,PAH,0.02,25.7694,-80.1739
1995,PAH,0.16,25.7955,-80.2448
1995,PAH,0.03,25.7551,-80.1711
1995,PAH,0.04,25.7575,-80.1452
1995,PAH,0.03,25.7636,-80.1661
1995,PAH,0.24,25.8022,-80.253
1995,PAH,0.07,25.7531,-80.19
1995,PAH,0.15,25.7939,-80.2613
1995,PAH,0.06,25.7493,-80.1971
1995,PAH,0.04,25.7528,-80.1681
1995,PAH,0,25.5431,-80.212
1995,PAH,0.01,25.7518,-80.1448
1995,PAH,0,25.5303,-80.2965
1995,PAH,0,25.5159,-80.2948
1995,PAH,0.03,25.7625,-80.187
1995,PAH,0,25.4524,-80.3173
1995,PAH,0,25.5372,-80.331
1995,PAH,0,25.5191,-80.3191
1995,PAH,0,25.4334,-80.3126
1996,PAH,0.04,25.9285,-80.1317
1995,PAH,0.07,25.5194,-80.3445
1996,PAH,0.05,25.8357,-80.1442
1995,PAH,0,25.5298,-80.3136
1996,PAH,0.08,25.9248,-80.129
1995,PAH,0,25.4812,-80.3032
1995,PAH,0,25.462,-80.3232
1996,PAH,0.03,25.8714,-80.1533
1996,PAH,0.01,25.8603,-80.1636
1996,PAH,0.15,25.872,-80.1682
1996,PAH,0,25.8435,-80.1618
1996,PAH,0,25.84,-80.1655
1995,PAH,0,25.5192,-80.3187
2000,PAH,0.04,25.4427,-80.292
2000,PAH,0.18,25.4577,-80.3333
1995,PAH,0.01,25.7745,-80.1823
1995,PAH,0.05,25.9205,-80.127
1995,PAH,0.07,25.7821,-80.1778
2000,PAH,0,25.5192,-80.325
1995,PAH,0.05,25.9041,-80.1261
2000,PAH,0,25.4175,-80.2688
1995,PAH,0.03,25.7619,-80.176
1995,PAH,0.21,25.7793,-80.1852
2000,PAH,0.16,25.487,-80.3363
2000,PAH,0.03,25.4553,-80.3083
2000,PAH,0,25.475,-80.2087
1995,PAH,0.01,25.7697,-80.1431
2000,PAH,0,25.4355,-80.3053
2000,PAH,0,25.2575,-80.4237
2000,PAH,0,25.4687,-80.336
2000,PAH,0.02,25.4677,-80.2895
1996,PAH,0.05,25.3691,-80.3066
2000,PAH,0,25.2692,-80.4363
1996,PAH,0,25.6609,-80.2724
1996,PAH,0.13,25.8469,-80.1431
1996,PAH,0,25.7816,-80.1533
2000,PAH,0,25.4395,-80.2388
2000,PAH,0,25.507,-80.1917
1996,PAH,0.37,25.7838,-80.1549
1996,PAH,0.07,25.7955,-80.1609
1996,PAH,0.04,25.6421,-80.2271
1996,PAH,0.14,25.7965,-80.1619
1995,PAH,0.06,25.7703,-80.1918
2000,PAH,0,25.2408,-80.4035
1995,PAH,0.34,25.7903,-80.2361
2000,PAH,0,25.2525,-80.406
1995,PAH,0,25.5341,-80.3032
1996,PAH,0,25.445,-80.2262
1996,PAH,0,25.8393,-80.1712
1996,PAH,0.02,25.938,-80.1434
1995,PAH,0.02,25.5192,-80.3422
1996,PAH,0,25.9293,-80.149
1995,PAH,0,25.4761,-80.3064
1996,PAH,0,25.8701,-80.1449
1996,PAH,0.06,25.8748,-80.1585
1996,PAH,0,25.9255,-80.1212
1995,PAH,0,25.4814,-80.2889
1995,PAH,0.01,25.7567,-80.1563
1995,PAH,0.01,25.7636,-80.159
1995,PAH,0,25.4814,-80.3285
1995,PAH,0,25.8054,-80.2573
1995,PAH,0.04,25.7706,-80.1832
1995,PAH,1.44,25.7697,-80.1797
1995,PAH,0.03,25.9032,-80.1323
1996,PAH,0.32,25.7887,-80.1604
1995,PAH,0.01,25.7534,-80.1712
1996,PAH,0,25.2906,-80.3698
1995,PAH,0.04,25.8907,-80.1479
1996,PAH,0,25.4037,-80.2685
1996,PAH,0,25.4632,-80.334
1996,PAH,0,25.6365,-80.2378
1995,PAH,0,25.4348,-80.3031
1995,PAH,0,25.5292,-80.312
1995,PAH,0.55,25.5325,-80.3199
1996,PAH,0.18,25.8607,-80.1499
1995,PAH,0,25.4462,-80.3022
1996,PAH,0.03,25.8417,-80.1347
1995,PAH,0,25.4733,-80.2482
1996,PAH,0,25.85,-80.171
1996,PAH,0.04,25.8673,-80.1589
1996,PAH,0.01,25.945,-80.1266
1996,PAH,0,25.9503,-80.1317
1995,PAH,0.2,25.7748,-80.2024
1995,PAH,0,25.5234,-80.3192
1995,PAH,0.08,25.5272,-80.202
1995,PAH,1.03,25.7839,-80.2095
1995,PAH,1.08,25.782,-80.2079
1995,PAH,0.17,25.8014,-80.2518
1995,PAH,0.38,25.799,-80.2486
2000,PAH,0,25.2257,-80.404
1996,PAH,0.02,25.7935,-80.1518
1996,PAH,0.02,25.6114,-80.2611
1996,PAH,0.03,25.8081,-80.1397
1996,PAH,0,25.8256,-80.1227
1996,PAH,0.02,25.8206,-80.1464
1996,PAH,0.08,25.7827,-80.1877
1996,PAH,0,25.6815,-80.2193
1995,PAH,0.04,25.7719,-80.1429
1996,PAH,0,25.8188,-80.1239
1996,PAH,0.02,25.7999,-80.1778
2000,PAH,0.01,25.4683,-80.242
1995,PAH,0.08,25.7726,-80.1791
2000,PAH,0,25.253,-80.4197
1996,PAH,0,25.4895,-80.3457
1996,PAH,0.05,25.3512,-80.3189
1995,PAH,0.02,25.766,-80.1655
1996,PAH,0,25.3421,-80.2998
1996,PAH,0,25.4006,-80.2649
2000,PAH,0,25.442,-80.3242
1995,PAH,0.42,25.9069,-80.1344
1998,PAH,3131.33,39.2324,-76.5355
1998,PAH,493.07,39.1029,-76.3587
2001,PAH,1053.8,37.0078,-76.5603
2001,PAH,5.6,37.1116,-76.2705
2001,PAH,137,37.3084,-76.5656
2001,PAH,805.8,37.7919,-76.6463
1999,PAH,163.4,38.2817,-76.3538
1999,PAH,17.91,38.0412,-76.0621
2001,PAH,107.6,36.9567,-76.0986
2001,PAH,5518.7,36.8343,-76.2185
2001,PAH,6771.8,36.7905,-76.3056
1998,PAH,544.36,39.5541,-75.8709
1999,PAH,533.15,37.9647,-76.245
1999,PAH,311.08,38.84219,-75.7409
1999,PAH,3.76,37.9051,-75.9356
2001,PAH,8.4,37.746,-75.939
1999,PAH,371.06,38.279,-75.9306
2001,PAH,240.9,37.7243,-75.9399
1999,PAH,607.85,38.3328,-75.9029
1999,PAH,421.464,38.3653,-76.307
1999,PAH,1298.31,38.4982,-76.6668
1998,PAH,320.37,38.7159,-76.5271
1999,PAH,612.25,38.3972,-76.5493
1999,PAH,7.9,38.1689,-76.771
1999,PAH,819.5,38.1548,-76.5597
1998,PAH,238.84,38.8367,-76.4273
2001,PAH,11.3,37.0838,-76.08
2001,PAH,585.6,37.8731,-76.7701
2001,PAH,561.2,37.844,-76.752
2001,PAH,821.7,37.2619,-76.5349
2001,PAH,30.9,37.0829,-76.1592
2001,PAH,626.5,37.3369,-76.6057
2001,PAH,554.1,36.9318,-76.3624
2001,PAH,441.1,37.3184,-76.3604
1998,PAH,1286.85,39.2901,-76.3876
1998,PAH,3168.81,39.0057,-76.349
1998,PAH,495.76,39.1266,-76.3293
1998,PAH,138.39,39.2287,-76.5605
1998,PAH,42.51,39.5074,-75.9014
1998,PAH,871.69,39.4727,-75.9757
1998,PAH,27.75,38.8852,-76.2025
1998,PAH,474.02,39.5267,-76.0065
1998,PAH,2284.97,39.3739,-76.1316
1998,PAH,224.43,38.9841,-76.3752
1999,PAH,31.32,38.256,-76.1486
1999,PAH,12.1,37.8983,-75.9701
1999,PAH,216,38.0426,-75.8484
1999,PAH,311.03,37.9507,-75.7206
1999,PAH,4.26,37.7971,-76.157
2001,PAH,4.5,37.7426,-75.9879
1999,PAH,379.31,38.1677,-75.9605
1998,PAH,328.87,38.6363,-76.5001
1998,PAH,372.54,38.6862,-76.1741
1999,PAH,53.99,38.3178,-76.4753
1999,PAH,2619.18,38.2887,-76.4503
1998,PAH,74.54,38.5983,-76.1258
1999,PAH,1105.51,38.3352,-77.0017
1998,PAH,370.23,38.5829,-76.5036
2001,PAH,690.5,37.3411,-76.6375
2001,PAH,69,37.6043,-76.3679
2001,PAH,99.7,37.2248,-76.0857
2001,PAH,98.1,36.9785,-76.3868
2001,PAH,20.1,36.9611,-76.4029
2001,PAH,573.9,37.9163,-76.8345
2001,PAH,5.9,36.9986,-76.2522
2001,PAH,13.1,37.2243,-76.0356
2001,PAH,126.7,37.4103,-76.6741
2001,PAH,40.8,37.17,-76.0131
2001,PAH,3.1,37.6361,-75.9253
2001,PAH,6407.7,36.8382,-76.2384
2001,PAH,5691.1,36.8359,-76.255
2001,PAH,14426.5,36.8226,-76.2914
2001,PAH,1498.2,37.064,-76.6594
2001,PAH,794.2,37.0587,-76.5436
2001,PAH,1508.1,37.0446,-76.6342
1998,PAH,606.39,39.2082,-76.3951
1998,PAH,2173.65,39.3986,-76.1411
1998,PAH,181.43,38.8773,-76.4026
1998,PAH,1078.21,39.4897,-76.1235
1998,PAH,1004.23,39.1701,-76.4894
1998,PAH,754.37,38.9846,-76.4023
1998,PAH,605.8,39.17,-76.5168
1998,PAH,483.75,39.0695,-76.4699
1998,PAH,1641.59,39.38,-76.057
1998,PAH,66.03,39.1088,-76.1784
1998,PAH,14.99,38.9853,-76.1879
